I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

12  49.502941667   11.034775000     1036    11575   130      0.000  NUB ENRT ED NURNBERG VOR/DME
 3  41.705333333   -4.850916667     2776    11365    40     -2.000  NUB ENRT LE VILLANUBLA (VALLADOLID) VOR/DME
12  41.705333333   -4.850916667     2776    11365    40      0.000  NUB ENRT LE VILLANUBLA (VALLADOLID) VOR/DME
 3  40.368666667   -4.249416667     2559    11495    40     -1.000  NVS ENRT LE NAVAS DEL REY VOR/DME
12  40.368555556   -4.249361111     2559    11495    40      0.000  NVS ENRT LE NAVAS DEL REY VOR/DME
 2  61.170744444  -45.412950000        0      359    15      0.000   NA ENRT BG NARSARSUAQ NDB
 2  59.294722222   18.178583333        0      335    15      0.000  NAK ENRT ES NACKA NDB
 2  65.326111111  -18.293583333        0      387    50      0.000   NB ENRT BI BOTN (AKUREYRI) NDB
 2  59.400861111   17.813888889        0      394    15      0.000   NB ENRT ES BROMMA NDB
 2  45.147500000   -0.549916667        0      361    15      0.000   NB ENRT LF BORDEAUX NDB
 2  43.590250000    7.129083333        0      338    15      0.000   NC ENRT LF NICE NDB
 2  52.635833333    1.726944444        0      417    50      0.000   ND ENRT EG GREAT YARMOUTH NDB
 2  53.785155556    8.806219444        0      372    25      0.000  NDO ENRT ET NORDHOLZ NDB
 2  48.574083333    6.134472222        0      339    15      0.000   NE ENRT LF NANCY NDB
 2  43.247500000    6.127222222        0      640    50      0.000  NFA ENRT LF CUERS NDB
 2  43.857194444    4.406277778        0      354    25      0.000   NG ENRT LF NIMES NDB
 2  55.177366667   -4.168616667        0      399    25      0.000  NGY ENRT EG NEW GALLOWAY NDB
 2  42.776416667   18.924166667        0      302    25      0.000  NIK ENRT LY NIKSIC NDB
 2  64.270816667    7.199961111        0      443    50      0.000  NJD ENRT EN NJORD NDB
 2  49.336727778    8.732908333        0      292    15      0.000  NKR ENRT ED NECKAR NDB
 2  64.494980556   11.808741667        0      329    15      0.000  NMS ENRT EN NAMSOS NDB
 2  60.144166667  -45.251666667        0      270    15      0.000   NN ENRT BG NANORTALIK NDB
 2  52.298858333   -0.797541667        0      378    25      0.000   NN ENRT EG NORTHAMPTON NDB
 2  59.393527778   16.705500000        0      362    15      0.000   NN ENRT ES ESKILSTUNA NDB
 2  81.602766667  -16.642636111        0      404    50      0.000   NO ENRT BG STATION NORD NDB
 2  45.424166667    8.793833333        0      292    50      0.000  NOV ENRT LI NOVARA (MILAN) NDB
 2  60.898333333  -46.012777778        0      404    15      0.000   NS ENRT BG NARSAQ NDB
 2  43.303444444   21.825027778        0      255    25      0.000   NS ENRT LY NIS NDB
 2  49.394794444    9.965044444        0      311    25      0.000  NSN ENRT ED NIEDERSTETTEN NDB
 2  77.859955556   16.650794444        0      371    15      0.000  NSV ENRT EN SVEA NDB
 2  37.400083333   14.921111111        0      297    50      0.000  NSY ENRT LI NAVY SIGONELLA (CATANIA) NDB
 2  55.050383333   -1.642683333        0      352    15      0.000   NT ENRT EG NEWCASTLE NDB
 2  52.151394444    4.764833333        0      332    25      0.000   NV ENRT EH SCHIPHOL (AMSTERDAM) NDB
 2  46.955638889    3.189944444        0      394    15      0.000   NV ENRT LF NEVERS NDB
 2  51.019363889    5.878344444        0      373    15      0.000   NW ENRT EH MAASTRICHT NDB
 2  58.784361111   16.779555556        0      364    15      0.000   NW ENRT ES SKAVSTA (STOCKHOLM) NDB
 2  52.677541667    1.291502778        0      342    15      0.000  NWI ENRT EG NORWICH NDB
 2  78.932405556   11.856391667        0      414    15      0.000  NYA ENRT EN NY ALESUND NDB
 2  64.133888889  -21.961722222        0      370    25      0.000   NS BIRK BI NES (REYKJAVIK) NDB
