I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 4  34.526055556  113.821508333      495    10930    25    292.453  IAA ZHCC ZH 30L ILS-cat-I
 6  34.513513889  113.854830556      495    10930    25 300292.453  IAA ZHCC ZH 30L GS
12  34.513513889  113.854830556      502    10930    25      0.000  IAA ZHCC ZH XINZHENG DME-ILS
 4  34.512694444  113.860794444      495    11030    25    112.453  IFF ZHCC ZH 12R ILS-cat-I
 6  34.523127778  113.826683333      495    11030    25 300112.453  IFF ZHCC ZH 12R GS
12  34.523127778  113.826683333      518    11030    25      0.000  IFF ZHCC ZH XINZHENG DME-ILS
 4  34.525580556  113.881613889      495    10850    25    112.457  IXL ZHCC ZH 12L ILS-cat-I
 6  34.539397222  113.844475000      495    10850    25 300112.457  IXL ZHCC ZH 12L GS
12  34.539397222  113.844475000      509    10850    25      0.000  IXL ZHCC ZH XINZHENG DME-ILS
 4  34.540597222  113.837447222      495    11070    25    292.457  IZR ZHCC ZH 30R ILS-cat-I
 6  34.529272222  113.874113889      495    11070    25 300292.457  IZR ZHCC ZH 30R GS
12  34.529272222  113.874113889      492    11070    25      0.000  IZR ZHCC ZH XINZHENG DME-ILS
 4  30.796727778  114.221516667      112    11030    25     41.306  IDA ZHHH ZH 04L ILS-cat-I
 6  30.774872222  114.197450000      112    11030    25 300041.306  IDA ZHHH ZH 04L GS
 4  30.770680556  114.194819444      148    10850    25    221.306  ITS ZHHH ZH 22R ILS-cat-I
 6  30.793869444  114.216850000      148    10850    25 300221.306  ITS ZHHH ZH 22R GS
12  30.793869444  114.216850000      135    10850    25      0.000  ITS ZHHH ZH TIANHE DME-ILS
 4  30.755486111  114.208525000      115    11110    25    221.246  IUT ZHHH ZH 22L ILS-cat-I
 6  30.779183333  114.234441667      115    11110    25 300221.246  IUT ZHHH ZH 22L GS
12  30.779183333  114.234441667      118    11110    25      0.000  IUT ZHHH ZH TIANHE DME-ILS
 4  30.784008333  114.237716667      115    11150    25     41.246  IWF ZHHH ZH 04R ILS-cat-I
 6  30.758800000  114.213736111      115    11150    25 300041.246  IWF ZHHH ZH 04R GS
12  30.758800000  114.213736111      118    11150    25      0.000  IWF ZHHH ZH TIANHE DME-ILS
 4  19.934822222  110.478441667       95    11150    25     89.824  IHH ZJHK ZJ 09 ILS-cat-I
 6  19.933500000  110.444891667       95    11150    25 300089.824  IHH ZJHK ZJ 09 GS
12  19.933500000  110.444891667       95    11150    25      0.000  IHH ZJHK ZJ MEILAN DME-ILS
 4  19.934722222  110.439275000       89    10850    25    269.824  IPP ZJHK ZJ 27 ILS-cat-I
 6  19.933600000  110.472863889       89    10850    25 300269.824  IPP ZJHK ZJ 27 GS
12  19.933600000  110.472863889       89    10850    25      0.000  IPP ZJHK ZJ MEILAN DME-ILS
 4  18.300516667  109.393994444       95    10850    25    262.176  IFH ZJSY ZJ 26 ILS-cat-I
 6  18.303533333  109.425652778       95    10850    25 300262.176  IFH ZJSY ZJ 26 GS
12  18.303516667  109.425658333      102    10850    25      0.000  IFH ZJSY ZJ PHOENIX INTL DME-ILS
 4  18.305277778  109.430555556       89    10950    25     82.176  IKK ZJSY ZJ 08 ILS-cat-I
 6  18.302180556  109.398913889       89    10950    25 300082.176  IKK ZJSY ZJ 08 GS
12  18.302222222  109.398908333       80    10950    25      0.000  IKK ZJSY ZJ PHOENIX INTL DME-ILS
 4  39.187844444  125.677233333       89    10950    25    163.033  IGE ZKPY ZK 17 ILS-cat-I
 6  39.217744444  125.666911111       89    10950    25 300163.033  IGE ZKPY ZK 17 GS
