I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 3  54.452344444 -126.650880556     4170    11470    40     20.000  YYD ENRT CY HOUSTON (SMITHERS) VOR/DME
12  54.452344444 -126.650880556     4170    11470    40      0.000  YYD ENRT CY HOUSTON (SMITHERS) VOR/DME
 3  58.891908333 -123.015986111     2040    11290    40     19.000  YYE ENRT CY FORT NELSON VOR/DME
12  58.891908333 -123.015986111     2040    11290    40      0.000  YYE ENRT CY FORT NELSON VOR/DME
 3  46.297638889  -63.119683333      206    11380    40    -18.000  YYG ENRT CY CHARLOTTETOWN VOR/DME
12  46.297638889  -63.119683333      206    11380    40      0.000  YYG ENRT CY CHARLOTTETOWN VOR/DME
 3  48.727050000 -123.484488889     1997    11370    40     17.000  YYJ ENRT CY VICTORIA VOR/DME
12  48.727050000 -123.484488889     1997    11370    40      0.000  YYJ ENRT CY VICTORIA VOR/DME
 3  56.863930556 -101.075341667     1206    11260    40      7.000  YYL ENRT CY LYNN LAKE VOR/DME
12  56.863930556 -101.075341667     1206    11260    40      0.000  YYL ENRT CY LYNN LAKE VOR/DME
 3  50.297041667 -107.690902778     2684    11740    40     12.000  YYN ENRT CY SWIFT CURRENT VOR/DME
12  50.297041667 -107.690902778     2684    11740    40      0.000  YYN ENRT CY SWIFT CURRENT VOR/DME
 3  58.741744444  -94.135311111       51    11410    40     -3.000  YYQ ENRT CY CHURCHILL VOR/DME
12  58.741744444  -94.135311111       51    11410    40      0.000  YYQ ENRT CY CHURCHILL VOR/DME
 3  53.319722222  -60.294722222       92    11730    40    -21.000  YYR ENRT CY GOOSE (GOOSE BAY) VOR/DME
12  53.319722222  -60.294722222       92    11730    40      0.000  YYR ENRT CY GOOSE (GOOSE BAY) VOR/DME
 3  47.485277778  -52.852222222      833    11350    40    -20.000  YYT ENRT CY TORBAY (ST. JOHN'S) VOR/DME
12  47.485277778  -52.852222222      833    11350    40      0.000  YYT ENRT CY TORBAY (ST. JOHN'S) VOR/DME
 3  48.612222222  -68.208888889      190    11590    40    -18.000  YYY ENRT CY MONT-JOLI VOR/DME
12  48.612222222  -68.208888889      190    11590    40      0.000  YYY ENRT CY MONT-JOLI VOR/DME
 3  43.658227778  -79.631536111      636    11215    40    -10.000  YYZ ENRT CY TORONTO VOR/DME
12  43.658227778  -79.631536111      636    11215    40      0.000  YYZ ENRT CY TORONTO VOR/DME
 3  62.464280556 -114.436658333      712    11550    40     17.000  YZF ENRT CY YELLOWKNIFE VORTAC
12  62.464280556 -114.436658333      712    11550    40      0.000  YZF ENRT CY YELLOWKNIFE VORTAC DME
 3  53.252166667 -131.807075000       48    11410    40     19.000  YZP ENRT CY SANDSPIT VOR/DME
12  53.252166667 -131.807075000       48    11410    40      0.000  YZP ENRT CY SANDSPIT VOR/DME
 3  50.684166667 -127.365277778       90    11200    40     19.000  YZT ENRT CY PORT HARDY VOR/DME
12  50.684166667 -127.365277778       90    11200    40      0.000  YZT ENRT CY PORT HARDY VOR/DME
 3  54.145652778 -115.797205556     2600    11250    40     16.000  YZU ENRT CY WHITECOURT VOR/DME
12  54.145652778 -115.797205556     2600    11250    40      0.000  YZU ENRT CY WHITECOURT VOR/DME
 3  50.232222222  -66.273888889      210    11450    40    -20.000  YZV ENRT CY SEPT-ILES VOR/DME
12  50.232125000  -66.273852778      210    11450    40      0.000  YZV ENRT CY SEPT-ILES VOR/DME
 2  46.762222222  -56.160277778        0      342    25      0.000    Y ENRT CF GALLANTRY HEAD (ST PIERRE) NDB
 2  45.847222222  -72.398888889        0      401    25      0.000   Y8 ENRT CY DRUMMONDVILLE NDB
 2  51.731791667  -91.826913889        0      227    25      0.000  YAC ENRT CY CAT LAKE NDB
 2  48.689711111  -93.539063889        0      376    25      0.000  YAG ENRT CY FORT FRANCES NDB
 2  53.527416667  -88.628813889        0      200    25      0.000  YAQ ENRT CY KASABONIKA NDB
 2  60.025655556  -70.004727778        0      221    50      0.000  YAS ENRT CY KANGIRSUK NDB
 2  52.930461111  -82.433472222        0      260    50      0.000  YAT ENRT CY WAPISK (ATTAWAPISKAT) NDB
 2  49.046944444 -125.704166667        0      359    50      0.000  YAZ ENRT CY TOFINO NDB
 2  68.534991667  -89.787719444        0      263    50      0.000  YBB ENRT CY KUGAARUK NDB
 2  48.334000000  -71.145972222        0      356    25      0.000  YBG ENRT CY BAGOTVILLE NDB
 2  50.006447222 -125.357508333        0      203    25      0.000  YBL ENRT CY CAMPBELL RIVER NDB
 2  47.451930556  -79.424175000        0      230    25      0.000  YBM ENRT CY ST-BRUNO-DE-GUIGUES NDB
 2  52.354166667  -97.024166667        0      370    25      0.000  YBV ENRT CY BERENS RIVER NDB
 2  51.080833333 -113.908888889        0      344    50      0.000   YC ENRT CY CALGARY NDB
 2  49.127900000 -123.871650000        0      251    50      0.000  YCD ENRT CY NANAIMO NDB
 2  67.821111111 -115.098055556        0      372    50      0.000  YCO ENRT CY COPPERMINE NDB
 2  63.338394444  -90.730069444        0      341    25      0.000  YCS ENRT CY CHESTERFIELD INLET NDB
 2  70.485177778  -68.526952778        0      256    25      0.000  YCY ENRT CY CLYDE RIVER NDB
 2  54.747433333 -127.107752778        0      230    50      0.000   YD ENRT CY SMITHERS NDB
 2  58.453888889 -129.996111111        0      200    50      0.000  YDL ENRT CY DEASE LAKE NDB
 2  56.533800000  -61.691777778        0      247    50      0.000  YDP ENRT CY NAIN NDB
 2  58.795833333 -122.722500000        0      382    50      0.000   YE ENRT CY FORT NELSON NDB
 2  61.099055556  -94.068861111        0      329    50      0.000  YEK ENRT CY ARVIAT NDB
